año,municipio,geocode,Actividad económica,num_casos
2023,Santa Cruz de Tenerife,20230101_38038_D02_S004,Servicios,336
2023,Santa Cruz de Tenerife,20230101_38038_D02_S005,"Agricultura, ganadería y pesca",2
2023,Santa Cruz de Tenerife,20230101_38038_D02_S005,Construcción,22
2023,Santa Cruz de Tenerife,20230101_38038_D02_S005,Industria,17
2023,Santa Cruz de Tenerife,20230101_38038_D02_S005,No consta,2
2023,Santa Cruz de Tenerife,20230101_38038_D02_S005,Servicios,646
2023,Santa Cruz de Tenerife,20230101_38038_D02_S006,"Agricultura, ganadería y pesca",4
2023,Santa Cruz de Tenerife,20230101_38038_D02_S006,Construcción,15
2023,Santa Cruz de Tenerife,20230101_38038_D02_S006,Industria,21
2023,Santa Cruz de Tenerife,20230101_38038_D02_S006,No consta,1
2023,Santa Cruz de Tenerife,20230101_38038_D02_S006,Servicios,716
2023,Santa Cruz de Tenerife,20230101_38038_D02_S007,"Agricultura, ganadería y pesca",0
2023,Santa Cruz de Tenerife,20230101_38038_D02_S007,Construcción,9
2023,Santa Cruz de Tenerife,20230101_38038_D02_S007,Industria,10
2023,Santa Cruz de Tenerife,20230101_38038_D02_S007,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D02_S007,Servicios,318
2023,Santa Cruz de Tenerife,20230101_38038_D02_S008,"Agricultura, ganadería y pesca",4
2023,Santa Cruz de Tenerife,20230101_38038_D02_S008,Construcción,12
2023,Santa Cruz de Tenerife,20230101_38038_D02_S008,Industria,13
2023,Santa Cruz de Tenerife,20230101_38038_D02_S008,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D02_S008,Servicios,492
2023,Santa Cruz de Tenerife,20230101_38038_D02_S009,"Agricultura, ganadería y pesca",2
2023,Santa Cruz de Tenerife,20230101_38038_D02_S009,Construcción,21
2023,Santa Cruz de Tenerife,20230101_38038_D02_S009,Industria,16
2023,Santa Cruz de Tenerife,20230101_38038_D02_S009,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D02_S009,Servicios,750
2023,Santa Cruz de Tenerife,20230101_38038_D03_S001,"Agricultura, ganadería y pesca",2
2023,Santa Cruz de Tenerife,20230101_38038_D03_S001,Construcción,29
2023,Santa Cruz de Tenerife,20230101_38038_D03_S001,Industria,25
2023,Santa Cruz de Tenerife,20230101_38038_D03_S001,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D03_S001,Servicios,578
2023,Santa Cruz de Tenerife,20230101_38038_D03_S002,"Agricultura, ganadería y pesca",4
2023,Santa Cruz de Tenerife,20230101_38038_D03_S002,Construcción,12
2023,Santa Cruz de Tenerife,20230101_38038_D03_S002,Industria,6
2023,Santa Cruz de Tenerife,20230101_38038_D03_S002,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D03_S002,Servicios,377
2023,Santa Cruz de Tenerife,20230101_38038_D03_S003,"Agricultura, ganadería y pesca",1
2023,Santa Cruz de Tenerife,20230101_38038_D03_S003,Construcción,13
2023,Santa Cruz de Tenerife,20230101_38038_D03_S003,Industria,14
2023,Santa Cruz de Tenerife,20230101_38038_D03_S003,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D03_S003,Servicios,606
2023,Santa Cruz de Tenerife,20230101_38038_D03_S004,"Agricultura, ganadería y pesca",4
2023,Santa Cruz de Tenerife,20230101_38038_D03_S004,Construcción,10
2023,Santa Cruz de Tenerife,20230101_38038_D03_S004,Industria,15
2023,Santa Cruz de Tenerife,20230101_38038_D03_S004,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D03_S004,Servicios,261
2023,Santa Cruz de Tenerife,20230101_38038_D03_S005,"Agricultura, ganadería y pesca",3
2023,Santa Cruz de Tenerife,20230101_38038_D03_S005,Construcción,17
2023,Santa Cruz de Tenerife,20230101_38038_D03_S005,Industria,14
2023,Santa Cruz de Tenerife,20230101_38038_D03_S005,No consta,1
2023,Santa Cruz de Tenerife,20230101_38038_D03_S005,Servicios,556
2023,Santa Cruz de Tenerife,20230101_38038_D03_S006,"Agricultura, ganadería y pesca",0
2023,Santa Cruz de Tenerife,20230101_38038_D03_S006,Construcción,6
2023,Santa Cruz de Tenerife,20230101_38038_D03_S006,Industria,5
2023,Santa Cruz de Tenerife,20230101_38038_D03_S006,No consta,1
2023,Santa Cruz de Tenerife,20230101_38038_D03_S006,Servicios,284
2023,Santa Cruz de Tenerife,20230101_38038_D03_S007,"Agricultura, ganadería y pesca",3
2023,Santa Cruz de Tenerife,20230101_38038_D03_S007,Construcción,11
2023,Santa Cruz de Tenerife,20230101_38038_D03_S007,Industria,19
2023,Santa Cruz de Tenerife,20230101_38038_D03_S007,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D03_S007,Servicios,345
2023,Santa Cruz de Tenerife,20230101_38038_D03_S008,"Agricultura, ganadería y pesca",3
2023,Santa Cruz de Tenerife,20230101_38038_D03_S008,Construcción,21
2023,Santa Cruz de Tenerife,20230101_38038_D03_S008,Industria,19
2023,Santa Cruz de Tenerife,20230101_38038_D03_S008,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D03_S008,Servicios,430
2023,Santa Cruz de Tenerife,20230101_38038_D03_S009,"Agricultura, ganadería y pesca",3
2023,Santa Cruz de Tenerife,20230101_38038_D03_S009,Construcción,28
2023,Santa Cruz de Tenerife,20230101_38038_D03_S009,Industria,20
2023,Santa Cruz de Tenerife,20230101_38038_D03_S009,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D03_S009,Servicios,521
2023,Santa Cruz de Tenerife,20230101_38038_D03_S010,"Agricultura, ganadería y pesca",2
2023,Santa Cruz de Tenerife,20230101_38038_D03_S010,Construcción,16
2023,Santa Cruz de Tenerife,20230101_38038_D03_S010,Industria,10
2023,Santa Cruz de Tenerife,20230101_38038_D03_S010,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D03_S010,Servicios,311
2023,Santa Cruz de Tenerife,20230101_38038_D03_S011,"Agricultura, ganadería y pesca",2
2023,Santa Cruz de Tenerife,20230101_38038_D03_S011,Construcción,9
2023,Santa Cruz de Tenerife,20230101_38038_D03_S011,Industria,13
2023,Santa Cruz de Tenerife,20230101_38038_D03_S011,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D03_S011,Servicios,451
2023,Santa Cruz de Tenerife,20230101_38038_D03_S013,"Agricultura, ganadería y pesca",3
2023,Santa Cruz de Tenerife,20230101_38038_D03_S013,Construcción,17
2023,Santa Cruz de Tenerife,20230101_38038_D03_S013,Industria,13
2023,Santa Cruz de Tenerife,20230101_38038_D03_S013,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D03_S013,Servicios,487
2023,Santa Cruz de Tenerife,20230101_38038_D03_S014,"Agricultura, ganadería y pesca",7
2023,Santa Cruz de Tenerife,20230101_38038_D03_S014,Construcción,19
2023,Santa Cruz de Tenerife,20230101_38038_D03_S014,Industria,23
2023,Santa Cruz de Tenerife,20230101_38038_D03_S014,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D03_S014,Servicios,557
2023,Santa Cruz de Tenerife,20230101_38038_D03_S015,"Agricultura, ganadería y pesca",9
2023,Santa Cruz de Tenerife,20230101_38038_D03_S015,Construcción,22
2023,Santa Cruz de Tenerife,20230101_38038_D03_S015,Industria,18
2023,Santa Cruz de Tenerife,20230101_38038_D03_S015,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D03_S015,Servicios,517
2023,Santa Cruz de Tenerife,20230101_38038_D03_S016,"Agricultura, ganadería y pesca",2
2023,Santa Cruz de Tenerife,20230101_38038_D03_S016,Construcción,20
2023,Santa Cruz de Tenerife,20230101_38038_D03_S016,Industria,9
2023,Santa Cruz de Tenerife,20230101_38038_D03_S016,No consta,1
2023,Santa Cruz de Tenerife,20230101_38038_D03_S016,Servicios,339
2023,Santa Cruz de Tenerife,20230101_38038_D03_S017,"Agricultura, ganadería y pesca",2
2023,Santa Cruz de Tenerife,20230101_38038_D03_S017,Construcción,12
2023,Santa Cruz de Tenerife,20230101_38038_D03_S017,Industria,13
2023,Santa Cruz de Tenerife,20230101_38038_D03_S017,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D03_S017,Servicios,325
2023,Santa Cruz de Tenerife,20230101_38038_D03_S018,"Agricultura, ganadería y pesca",1
2023,Santa Cruz de Tenerife,20230101_38038_D03_S018,Construcción,13
2023,Santa Cruz de Tenerife,20230101_38038_D03_S018,Industria,8
2023,Santa Cruz de Tenerife,20230101_38038_D03_S018,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D03_S018,Servicios,314
2023,Santa Cruz de Tenerife,20230101_38038_D03_S019,"Agricultura, ganadería y pesca",2
2023,Santa Cruz de Tenerife,20230101_38038_D03_S019,Construcción,19
2023,Santa Cruz de Tenerife,20230101_38038_D03_S019,Industria,20
2023,Santa Cruz de Tenerife,20230101_38038_D03_S019,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D03_S019,Servicios,430
2023,Santa Cruz de Tenerife,20230101_38038_D03_S020,"Agricultura, ganadería y pesca",1
2023,Santa Cruz de Tenerife,20230101_38038_D03_S020,Construcción,22
2023,Santa Cruz de Tenerife,20230101_38038_D03_S020,Industria,20
2023,Santa Cruz de Tenerife,20230101_38038_D03_S020,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D03_S020,Servicios,686
2023,Santa Cruz de Tenerife,20230101_38038_D03_S021,"Agricultura, ganadería y pesca",4
2023,Santa Cruz de Tenerife,20230101_38038_D03_S021,Construcción,23
2023,Santa Cruz de Tenerife,20230101_38038_D03_S021,Industria,23
2023,Santa Cruz de Tenerife,20230101_38038_D03_S021,No consta,1
2023,Santa Cruz de Tenerife,20230101_38038_D03_S021,Servicios,759
2023,Santa Cruz de Tenerife,20230101_38038_D04_S001,"Agricultura, ganadería y pesca",2
2023,Santa Cruz de Tenerife,20230101_38038_D04_S001,Construcción,24
2023,Santa Cruz de Tenerife,20230101_38038_D04_S001,Industria,9
2023,Santa Cruz de Tenerife,20230101_38038_D04_S001,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D04_S001,Servicios,159
2023,Santa Cruz de Tenerife,20230101_38038_D04_S002,"Agricultura, ganadería y pesca",1
2023,Santa Cruz de Tenerife,20230101_38038_D04_S002,Construcción,36
2023,Santa Cruz de Tenerife,20230101_38038_D04_S002,Industria,12
2023,Santa Cruz de Tenerife,20230101_38038_D04_S002,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D04_S002,Servicios,280
2023,Santa Cruz de Tenerife,20230101_38038_D04_S003,"Agricultura, ganadería y pesca",13
2023,Santa Cruz de Tenerife,20230101_38038_D04_S003,Construcción,36
2023,Santa Cruz de Tenerife,20230101_38038_D04_S003,Industria,16
2023,Santa Cruz de Tenerife,20230101_38038_D04_S003,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D04_S003,Servicios,421
2023,Santa Cruz de Tenerife,20230101_38038_D04_S004,"Agricultura, ganadería y pesca",7
2023,Santa Cruz de Tenerife,20230101_38038_D04_S004,Construcción,31
2023,Santa Cruz de Tenerife,20230101_38038_D04_S004,Industria,16
2023,Santa Cruz de Tenerife,20230101_38038_D04_S004,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D04_S004,Servicios,344
2023,Santa Cruz de Tenerife,20230101_38038_D04_S005,"Agricultura, ganadería y pesca",5
2023,Santa Cruz de Tenerife,20230101_38038_D04_S005,Construcción,42
2023,Santa Cruz de Tenerife,20230101_38038_D04_S005,Industria,17
2023,Santa Cruz de Tenerife,20230101_38038_D04_S005,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D04_S005,Servicios,351
2023,Santa Cruz de Tenerife,20230101_38038_D04_S006,"Agricultura, ganadería y pesca",8
2023,Santa Cruz de Tenerife,20230101_38038_D04_S006,Construcción,30
2023,Santa Cruz de Tenerife,20230101_38038_D04_S006,Industria,23
2023,Santa Cruz de Tenerife,20230101_38038_D04_S006,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D04_S006,Servicios,387
2023,Santa Cruz de Tenerife,20230101_38038_D04_S007,"Agricultura, ganadería y pesca",4
2023,Santa Cruz de Tenerife,20230101_38038_D04_S007,Construcción,19
2023,Santa Cruz de Tenerife,20230101_38038_D04_S007,Industria,16
2023,Santa Cruz de Tenerife,20230101_38038_D04_S007,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D04_S007,Servicios,309
2023,Santa Cruz de Tenerife,20230101_38038_D04_S009,"Agricultura, ganadería y pesca",5
2023,Santa Cruz de Tenerife,20230101_38038_D04_S009,Construcción,32
2023,Santa Cruz de Tenerife,20230101_38038_D04_S009,Industria,22
2023,Santa Cruz de Tenerife,20230101_38038_D04_S009,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D04_S009,Servicios,428
2023,Santa Cruz de Tenerife,20230101_38038_D04_S011,"Agricultura, ganadería y pesca",5
2023,Santa Cruz de Tenerife,20230101_38038_D04_S011,Construcción,25
2023,Santa Cruz de Tenerife,20230101_38038_D04_S011,Industria,18
2023,Santa Cruz de Tenerife,20230101_38038_D04_S011,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D04_S011,Servicios,358
2023,Santa Cruz de Tenerife,20230101_38038_D04_S012,"Agricultura, ganadería y pesca",2
2023,Santa Cruz de Tenerife,20230101_38038_D04_S012,Construcción,18
2023,Santa Cruz de Tenerife,20230101_38038_D04_S012,Industria,14
2023,Santa Cruz de Tenerife,20230101_38038_D04_S012,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D04_S012,Servicios,292
2023,Santa Cruz de Tenerife,20230101_38038_D04_S014,"Agricultura, ganadería y pesca",1
2023,Santa Cruz de Tenerife,20230101_38038_D04_S014,Construcción,17
2023,Santa Cruz de Tenerife,20230101_38038_D04_S014,Industria,11
2023,Santa Cruz de Tenerife,20230101_38038_D04_S014,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D04_S014,Servicios,254
2023,Santa Cruz de Tenerife,20230101_38038_D04_S015,"Agricultura, ganadería y pesca",3
2023,Santa Cruz de Tenerife,20230101_38038_D04_S015,Construcción,34
2023,Santa Cruz de Tenerife,20230101_38038_D04_S015,Industria,5
2023,Santa Cruz de Tenerife,20230101_38038_D04_S015,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D04_S015,Servicios,207
2023,Santa Cruz de Tenerife,20230101_38038_D05_S001,"Agricultura, ganadería y pesca",9
2023,Santa Cruz de Tenerife,20230101_38038_D05_S001,Construcción,18
2023,Santa Cruz de Tenerife,20230101_38038_D05_S001,Industria,19
2023,Santa Cruz de Tenerife,20230101_38038_D05_S001,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D05_S001,Servicios,563
2023,Santa Cruz de Tenerife,20230101_38038_D05_S002,"Agricultura, ganadería y pesca",9
2023,Santa Cruz de Tenerife,20230101_38038_D05_S002,Construcción,18
2023,Santa Cruz de Tenerife,20230101_38038_D05_S002,Industria,19
2023,Santa Cruz de Tenerife,20230101_38038_D05_S002,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D05_S002,Servicios,673
2023,Santa Cruz de Tenerife,20230101_38038_D05_S003,"Agricultura, ganadería y pesca",11
2023,Santa Cruz de Tenerife,20230101_38038_D05_S003,Construcción,14
2023,Santa Cruz de Tenerife,20230101_38038_D05_S003,Industria,24
2023,Santa Cruz de Tenerife,20230101_38038_D05_S003,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D05_S003,Servicios,495
2023,Santa Cruz de Tenerife,20230101_38038_D05_S004,"Agricultura, ganadería y pesca",7
2023,Santa Cruz de Tenerife,20230101_38038_D05_S004,Construcción,14
2023,Santa Cruz de Tenerife,20230101_38038_D05_S004,Industria,18
2023,Santa Cruz de Tenerife,20230101_38038_D05_S004,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D05_S004,Servicios,393
2023,Santa Cruz de Tenerife,20230101_38038_D05_S005,"Agricultura, ganadería y pesca",1
2023,Santa Cruz de Tenerife,20230101_38038_D05_S005,Construcción,20
2023,Santa Cruz de Tenerife,20230101_38038_D05_S005,Industria,16
2023,Santa Cruz de Tenerife,20230101_38038_D05_S005,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D05_S005,Servicios,587
2023,Santa Cruz de Tenerife,20230101_38038_D05_S006,"Agricultura, ganadería y pesca",6
2023,Santa Cruz de Tenerife,20230101_38038_D05_S006,Construcción,16
2023,Santa Cruz de Tenerife,20230101_38038_D05_S006,Industria,23
2023,Santa Cruz de Tenerife,20230101_38038_D05_S006,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D05_S006,Servicios,530
2023,Santa Cruz de Tenerife,20230101_38038_D05_S007,"Agricultura, ganadería y pesca",3
2023,Santa Cruz de Tenerife,20230101_38038_D05_S007,Construcción,25
2023,Santa Cruz de Tenerife,20230101_38038_D05_S007,Industria,19
2023,Santa Cruz de Tenerife,20230101_38038_D05_S007,No consta,1
2023,Santa Cruz de Tenerife,20230101_38038_D05_S007,Servicios,495
2023,Santa Cruz de Tenerife,20230101_38038_D05_S008,"Agricultura, ganadería y pesca",5
2023,Santa Cruz de Tenerife,20230101_38038_D05_S008,Construcción,22
2023,Santa Cruz de Tenerife,20230101_38038_D05_S008,Industria,22
2023,Santa Cruz de Tenerife,20230101_38038_D05_S008,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D05_S008,Servicios,553
2023,Santa Cruz de Tenerife,20230101_38038_D05_S009,"Agricultura, ganadería y pesca",12
2023,Santa Cruz de Tenerife,20230101_38038_D05_S009,Construcción,21
2023,Santa Cruz de Tenerife,20230101_38038_D05_S009,Industria,14
2023,Santa Cruz de Tenerife,20230101_38038_D05_S009,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D05_S009,Servicios,434
2023,Santa Cruz de Tenerife,20230101_38038_D05_S010,"Agricultura, ganadería y pesca",10
2023,Santa Cruz de Tenerife,20230101_38038_D05_S010,Construcción,32
2023,Santa Cruz de Tenerife,20230101_38038_D05_S010,Industria,19
2023,Santa Cruz de Tenerife,20230101_38038_D05_S010,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D05_S010,Servicios,615
2023,Santa Cruz de Tenerife,20230101_38038_D05_S011,"Agricultura, ganadería y pesca",2
2023,Santa Cruz de Tenerife,20230101_38038_D05_S011,Construcción,7
2023,Santa Cruz de Tenerife,20230101_38038_D05_S011,Industria,7
2023,Santa Cruz de Tenerife,20230101_38038_D05_S011,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D05_S011,Servicios,336
2023,Santa Cruz de Tenerife,20230101_38038_D05_S012,"Agricultura, ganadería y pesca",9
2023,Santa Cruz de Tenerife,20230101_38038_D05_S012,Construcción,17
2023,Santa Cruz de Tenerife,20230101_38038_D05_S012,Industria,16
2023,Santa Cruz de Tenerife,20230101_38038_D05_S012,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D05_S012,Servicios,765
2023,Santa Cruz de Tenerife,20230101_38038_D05_S013,"Agricultura, ganadería y pesca",7
2023,Santa Cruz de Tenerife,20230101_38038_D05_S013,Construcción,24
2023,Santa Cruz de Tenerife,20230101_38038_D05_S013,Industria,10
2023,Santa Cruz de Tenerife,20230101_38038_D05_S013,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D05_S013,Servicios,429
2023,Santa Cruz de Tenerife,20230101_38038_D05_S014,"Agricultura, ganadería y pesca",9
2023,Santa Cruz de Tenerife,20230101_38038_D05_S014,Construcción,22
2023,Santa Cruz de Tenerife,20230101_38038_D05_S014,Industria,13
2023,Santa Cruz de Tenerife,20230101_38038_D05_S014,No consta,0
2023,Santa Cruz de Tenerife,20230101_38038_D05_S014,Servicios,509
2023,Santa Cruz de Tenerife,20230101_38038_D05_S015,"Agricultura, ganadería y pesca",0
2023,Santa Cruz de Tenerife,20230101_38038_D05_S015,Construcción,9
