año,municipio,geocode,ocupacion,num_casos
2023,Santa Cruz de Tenerife,20230101_38038_D07_S004,Ocupaciones elementales,63
2023,Santa Cruz de Tenerife,20230101_38038_D07_S004,Trabajadores cualificados y oficiales/operarios de nivel bajo,137
2023,Santa Cruz de Tenerife,20230101_38038_D07_S005,Directores/gerentes y profesionales/técnicos de nivel medio o alto,75
2023,Santa Cruz de Tenerife,20230101_38038_D07_S005,No consta,8
2023,Santa Cruz de Tenerife,20230101_38038_D07_S005,Ocupaciones elementales,58
2023,Santa Cruz de Tenerife,20230101_38038_D07_S005,Trabajadores cualificados y oficiales/operarios de nivel bajo,199
2023,Santa Cruz de Tenerife,20230101_38038_D07_S006,Directores/gerentes y profesionales/técnicos de nivel medio o alto,107
2023,Santa Cruz de Tenerife,20230101_38038_D07_S006,No consta,17
2023,Santa Cruz de Tenerife,20230101_38038_D07_S006,Ocupaciones elementales,78
2023,Santa Cruz de Tenerife,20230101_38038_D07_S006,Trabajadores cualificados y oficiales/operarios de nivel bajo,233
2023,Santa Cruz de Tenerife,20230101_38038_D07_S007,Directores/gerentes y profesionales/técnicos de nivel medio o alto,97
2023,Santa Cruz de Tenerife,20230101_38038_D07_S007,No consta,15
2023,Santa Cruz de Tenerife,20230101_38038_D07_S007,Ocupaciones elementales,89
2023,Santa Cruz de Tenerife,20230101_38038_D07_S007,Trabajadores cualificados y oficiales/operarios de nivel bajo,277
2023,Santa Cruz de Tenerife,20230101_38038_D07_S009,Directores/gerentes y profesionales/técnicos de nivel medio o alto,134
2023,Santa Cruz de Tenerife,20230101_38038_D07_S009,No consta,25
2023,Santa Cruz de Tenerife,20230101_38038_D07_S009,Ocupaciones elementales,65
2023,Santa Cruz de Tenerife,20230101_38038_D07_S009,Trabajadores cualificados y oficiales/operarios de nivel bajo,281
2023,Santa Cruz de Tenerife,20230101_38038_D08_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,63
2023,Santa Cruz de Tenerife,20230101_38038_D08_S001,No consta,15
2023,Santa Cruz de Tenerife,20230101_38038_D08_S001,Ocupaciones elementales,81
2023,Santa Cruz de Tenerife,20230101_38038_D08_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,228
2023,Santa Cruz de Tenerife,20230101_38038_D09_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,85
2023,Santa Cruz de Tenerife,20230101_38038_D09_S001,No consta,12
2023,Santa Cruz de Tenerife,20230101_38038_D09_S001,Ocupaciones elementales,78
2023,Santa Cruz de Tenerife,20230101_38038_D09_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,203
2023,Santa Cruz de Tenerife,20230101_38038_D09_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,55
2023,Santa Cruz de Tenerife,20230101_38038_D09_S002,No consta,10
2023,Santa Cruz de Tenerife,20230101_38038_D09_S002,Ocupaciones elementales,46
2023,Santa Cruz de Tenerife,20230101_38038_D09_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,146
2023,Santa Cruz de Tenerife,20230101_38038_D09_S003,Directores/gerentes y profesionales/técnicos de nivel medio o alto,82
2023,Santa Cruz de Tenerife,20230101_38038_D09_S003,No consta,15
2023,Santa Cruz de Tenerife,20230101_38038_D09_S003,Ocupaciones elementales,62
2023,Santa Cruz de Tenerife,20230101_38038_D09_S003,Trabajadores cualificados y oficiales/operarios de nivel bajo,242
2023,Santa Cruz de Tenerife,20230101_38038_D09_S006,Directores/gerentes y profesionales/técnicos de nivel medio o alto,106
2023,Santa Cruz de Tenerife,20230101_38038_D09_S006,No consta,15
2023,Santa Cruz de Tenerife,20230101_38038_D09_S006,Ocupaciones elementales,80
2023,Santa Cruz de Tenerife,20230101_38038_D09_S006,Trabajadores cualificados y oficiales/operarios de nivel bajo,263
2023,Santa Cruz de Tenerife,20230101_38038_D09_S007,Directores/gerentes y profesionales/técnicos de nivel medio o alto,70
2023,Santa Cruz de Tenerife,20230101_38038_D09_S007,No consta,14
2023,Santa Cruz de Tenerife,20230101_38038_D09_S007,Ocupaciones elementales,43
2023,Santa Cruz de Tenerife,20230101_38038_D09_S007,Trabajadores cualificados y oficiales/operarios de nivel bajo,205
2023,Santa Cruz de Tenerife,20230101_38038_D09_S009,Directores/gerentes y profesionales/técnicos de nivel medio o alto,78
2023,Santa Cruz de Tenerife,20230101_38038_D09_S009,No consta,15
2023,Santa Cruz de Tenerife,20230101_38038_D09_S009,Ocupaciones elementales,98
2023,Santa Cruz de Tenerife,20230101_38038_D09_S009,Trabajadores cualificados y oficiales/operarios de nivel bajo,305
2023,Santa Cruz de Tenerife,20230101_38038_D09_S010,Directores/gerentes y profesionales/técnicos de nivel medio o alto,58
2023,Santa Cruz de Tenerife,20230101_38038_D09_S010,No consta,17
2023,Santa Cruz de Tenerife,20230101_38038_D09_S010,Ocupaciones elementales,94
2023,Santa Cruz de Tenerife,20230101_38038_D09_S010,Trabajadores cualificados y oficiales/operarios de nivel bajo,246
2023,Santa Cruz de Tenerife,20230101_38038_D09_S011,Directores/gerentes y profesionales/técnicos de nivel medio o alto,60
2023,Santa Cruz de Tenerife,20230101_38038_D09_S011,No consta,12
2023,Santa Cruz de Tenerife,20230101_38038_D09_S011,Ocupaciones elementales,95
2023,Santa Cruz de Tenerife,20230101_38038_D09_S011,Trabajadores cualificados y oficiales/operarios de nivel bajo,205
2023,Santa Cruz de Tenerife,20230101_38038_D09_S012,Directores/gerentes y profesionales/técnicos de nivel medio o alto,128
2023,Santa Cruz de Tenerife,20230101_38038_D09_S012,No consta,26
2023,Santa Cruz de Tenerife,20230101_38038_D09_S012,Ocupaciones elementales,82
2023,Santa Cruz de Tenerife,20230101_38038_D09_S012,Trabajadores cualificados y oficiales/operarios de nivel bajo,390
2023,Santa Cruz de Tenerife,20230101_38038_D09_S014,Directores/gerentes y profesionales/técnicos de nivel medio o alto,47
2023,Santa Cruz de Tenerife,20230101_38038_D09_S014,No consta,15
2023,Santa Cruz de Tenerife,20230101_38038_D09_S014,Ocupaciones elementales,52
2023,Santa Cruz de Tenerife,20230101_38038_D09_S014,Trabajadores cualificados y oficiales/operarios de nivel bajo,170
2023,Santa Cruz de Tenerife,20230101_38038_D09_S015,Directores/gerentes y profesionales/técnicos de nivel medio o alto,86
2023,Santa Cruz de Tenerife,20230101_38038_D09_S015,No consta,7
2023,Santa Cruz de Tenerife,20230101_38038_D09_S015,Ocupaciones elementales,44
2023,Santa Cruz de Tenerife,20230101_38038_D09_S015,Trabajadores cualificados y oficiales/operarios de nivel bajo,190
2023,Santa Cruz de Tenerife,20230101_38038_D09_S016,Directores/gerentes y profesionales/técnicos de nivel medio o alto,52
2023,Santa Cruz de Tenerife,20230101_38038_D09_S016,No consta,10
2023,Santa Cruz de Tenerife,20230101_38038_D09_S016,Ocupaciones elementales,68
2023,Santa Cruz de Tenerife,20230101_38038_D09_S016,Trabajadores cualificados y oficiales/operarios de nivel bajo,234
2023,Santa Cruz de Tenerife,20230101_38038_D09_S018,Directores/gerentes y profesionales/técnicos de nivel medio o alto,44
2023,Santa Cruz de Tenerife,20230101_38038_D09_S018,No consta,14
2023,Santa Cruz de Tenerife,20230101_38038_D09_S018,Ocupaciones elementales,43
2023,Santa Cruz de Tenerife,20230101_38038_D09_S018,Trabajadores cualificados y oficiales/operarios de nivel bajo,132
2023,Santa Cruz de Tenerife,20230101_38038_D09_S019,Directores/gerentes y profesionales/técnicos de nivel medio o alto,133
2023,Santa Cruz de Tenerife,20230101_38038_D09_S019,No consta,30
2023,Santa Cruz de Tenerife,20230101_38038_D09_S019,Ocupaciones elementales,73
2023,Santa Cruz de Tenerife,20230101_38038_D09_S019,Trabajadores cualificados y oficiales/operarios de nivel bajo,348
2023,Santa Cruz de Tenerife,20230101_38038_D09_S021,Directores/gerentes y profesionales/técnicos de nivel medio o alto,58
2023,Santa Cruz de Tenerife,20230101_38038_D09_S021,No consta,10
2023,Santa Cruz de Tenerife,20230101_38038_D09_S021,Ocupaciones elementales,51
2023,Santa Cruz de Tenerife,20230101_38038_D09_S021,Trabajadores cualificados y oficiales/operarios de nivel bajo,187
2023,Santa Cruz de Tenerife,20230101_38038_D09_S022,Directores/gerentes y profesionales/técnicos de nivel medio o alto,82
2023,Santa Cruz de Tenerife,20230101_38038_D09_S022,No consta,17
2023,Santa Cruz de Tenerife,20230101_38038_D09_S022,Ocupaciones elementales,91
2023,Santa Cruz de Tenerife,20230101_38038_D09_S022,Trabajadores cualificados y oficiales/operarios de nivel bajo,257
2023,Santa Cruz de Tenerife,20230101_38038_D10_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,54
2023,Santa Cruz de Tenerife,20230101_38038_D10_S001,No consta,11
2023,Santa Cruz de Tenerife,20230101_38038_D10_S001,Ocupaciones elementales,39
2023,Santa Cruz de Tenerife,20230101_38038_D10_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,183
2023,Santa Cruz de Tenerife,20230101_38038_D10_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,79
2023,Santa Cruz de Tenerife,20230101_38038_D10_S002,No consta,10
2023,Santa Cruz de Tenerife,20230101_38038_D10_S002,Ocupaciones elementales,59
2023,Santa Cruz de Tenerife,20230101_38038_D10_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,195
2023,Santa Cruz de Tenerife,20230101_38038_D10_S003,Directores/gerentes y profesionales/técnicos de nivel medio o alto,83
2023,Santa Cruz de Tenerife,20230101_38038_D10_S003,No consta,13
2023,Santa Cruz de Tenerife,20230101_38038_D10_S003,Ocupaciones elementales,56
2023,Santa Cruz de Tenerife,20230101_38038_D10_S003,Trabajadores cualificados y oficiales/operarios de nivel bajo,225
2023,Santa Cruz de Tenerife,20230101_38038_D10_S004,Directores/gerentes y profesionales/técnicos de nivel medio o alto,43
2023,Santa Cruz de Tenerife,20230101_38038_D10_S004,No consta,8
2023,Santa Cruz de Tenerife,20230101_38038_D10_S004,Ocupaciones elementales,26
2023,Santa Cruz de Tenerife,20230101_38038_D10_S004,Trabajadores cualificados y oficiales/operarios de nivel bajo,146
2023,Santa Cruz de Tenerife,20230101_38038_D10_S005,Directores/gerentes y profesionales/técnicos de nivel medio o alto,51
2023,Santa Cruz de Tenerife,20230101_38038_D10_S005,No consta,12
2023,Santa Cruz de Tenerife,20230101_38038_D10_S005,Ocupaciones elementales,46
2023,Santa Cruz de Tenerife,20230101_38038_D10_S005,Trabajadores cualificados y oficiales/operarios de nivel bajo,158
2023,Santa Cruz de Tenerife,20230101_38038_D10_S006,Directores/gerentes y profesionales/técnicos de nivel medio o alto,224
2023,Santa Cruz de Tenerife,20230101_38038_D10_S006,No consta,22
2023,Santa Cruz de Tenerife,20230101_38038_D10_S006,Ocupaciones elementales,50
2023,Santa Cruz de Tenerife,20230101_38038_D10_S006,Trabajadores cualificados y oficiales/operarios de nivel bajo,282
2023,Santa Cruz de Tenerife,20230101_38038_D10_S007,Directores/gerentes y profesionales/técnicos de nivel medio o alto,133
2023,Santa Cruz de Tenerife,20230101_38038_D10_S007,No consta,17
2023,Santa Cruz de Tenerife,20230101_38038_D10_S007,Ocupaciones elementales,45
2023,Santa Cruz de Tenerife,20230101_38038_D10_S007,Trabajadores cualificados y oficiales/operarios de nivel bajo,163
2023,Santa Cruz de Tenerife,20230101_38038_D10_S008,Directores/gerentes y profesionales/técnicos de nivel medio o alto,105
2023,Santa Cruz de Tenerife,20230101_38038_D10_S008,No consta,12
2023,Santa Cruz de Tenerife,20230101_38038_D10_S008,Ocupaciones elementales,47
2023,Santa Cruz de Tenerife,20230101_38038_D10_S008,Trabajadores cualificados y oficiales/operarios de nivel bajo,197
2023,Santa Cruz de Tenerife,20230101_38038_D10_S009,Directores/gerentes y profesionales/técnicos de nivel medio o alto,87
2023,Santa Cruz de Tenerife,20230101_38038_D10_S009,No consta,10
2023,Santa Cruz de Tenerife,20230101_38038_D10_S009,Ocupaciones elementales,35
2023,Santa Cruz de Tenerife,20230101_38038_D10_S009,Trabajadores cualificados y oficiales/operarios de nivel bajo,194
2023,Santa Cruz de Tenerife,20230101_38038_D10_S010,Directores/gerentes y profesionales/técnicos de nivel medio o alto,52
2023,Santa Cruz de Tenerife,20230101_38038_D10_S010,No consta,10
2023,Santa Cruz de Tenerife,20230101_38038_D10_S010,Ocupaciones elementales,48
2023,Santa Cruz de Tenerife,20230101_38038_D10_S010,Trabajadores cualificados y oficiales/operarios de nivel bajo,131
2023,Santa Cruz de Tenerife,20230101_38038_D10_S011,Directores/gerentes y profesionales/técnicos de nivel medio o alto,97
2023,Santa Cruz de Tenerife,20230101_38038_D10_S011,No consta,16
2023,Santa Cruz de Tenerife,20230101_38038_D10_S011,Ocupaciones elementales,57
2023,Santa Cruz de Tenerife,20230101_38038_D10_S011,Trabajadores cualificados y oficiales/operarios de nivel bajo,339
2023,Santa Cruz de Tenerife,20230101_38038_D10_S012,Directores/gerentes y profesionales/técnicos de nivel medio o alto,60
2023,Santa Cruz de Tenerife,20230101_38038_D10_S012,No consta,24
2023,Santa Cruz de Tenerife,20230101_38038_D10_S012,Ocupaciones elementales,60
2023,Santa Cruz de Tenerife,20230101_38038_D10_S012,Trabajadores cualificados y oficiales/operarios de nivel bajo,197
2023,Santa Cruz de Tenerife,20230101_38038_D10_S013,Directores/gerentes y profesionales/técnicos de nivel medio o alto,75
2023,Santa Cruz de Tenerife,20230101_38038_D10_S013,No consta,11
2023,Santa Cruz de Tenerife,20230101_38038_D10_S013,Ocupaciones elementales,24
2023,Santa Cruz de Tenerife,20230101_38038_D10_S013,Trabajadores cualificados y oficiales/operarios de nivel bajo,105
2023,Santa Cruz de Tenerife,20230101_38038_D10_S014,Directores/gerentes y profesionales/técnicos de nivel medio o alto,96
2023,Santa Cruz de Tenerife,20230101_38038_D10_S014,No consta,11
2023,Santa Cruz de Tenerife,20230101_38038_D10_S014,Ocupaciones elementales,41
2023,Santa Cruz de Tenerife,20230101_38038_D10_S014,Trabajadores cualificados y oficiales/operarios de nivel bajo,212
2023,Santa Cruz de Tenerife,20230101_38038_D10_S015,Directores/gerentes y profesionales/técnicos de nivel medio o alto,183
2023,Santa Cruz de Tenerife,20230101_38038_D10_S015,No consta,18
2023,Santa Cruz de Tenerife,20230101_38038_D10_S015,Ocupaciones elementales,50
2023,Santa Cruz de Tenerife,20230101_38038_D10_S015,Trabajadores cualificados y oficiales/operarios de nivel bajo,184
2023,Santa Cruz de Tenerife,20230101_38038_D10_S016,Directores/gerentes y profesionales/técnicos de nivel medio o alto,137
2023,Santa Cruz de Tenerife,20230101_38038_D10_S016,No consta,23
2023,Santa Cruz de Tenerife,20230101_38038_D10_S016,Ocupaciones elementales,35
2023,Santa Cruz de Tenerife,20230101_38038_D10_S016,Trabajadores cualificados y oficiales/operarios de nivel bajo,253
2023,Santa Cruz de Tenerife,20230101_38038_D11_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,110
2023,Santa Cruz de Tenerife,20230101_38038_D11_S001,No consta,31
2023,Santa Cruz de Tenerife,20230101_38038_D11_S001,Ocupaciones elementales,108
2023,Santa Cruz de Tenerife,20230101_38038_D11_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,389
2023,Santa Cruz de Tenerife,20230101_38038_D11_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,207
2023,Santa Cruz de Tenerife,20230101_38038_D11_S002,No consta,46
2023,Santa Cruz de Tenerife,20230101_38038_D11_S002,Ocupaciones elementales,83
2023,Santa Cruz de Tenerife,20230101_38038_D11_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,480
2023,Santa Cruz de Tenerife,20230101_38038_D11_S003,Directores/gerentes y profesionales/técnicos de nivel medio o alto,368
2023,Santa Cruz de Tenerife,20230101_38038_D11_S003,No consta,62
2023,Santa Cruz de Tenerife,20230101_38038_D11_S003,Ocupaciones elementales,103
2023,Santa Cruz de Tenerife,20230101_38038_D11_S003,Trabajadores cualificados y oficiales/operarios de nivel bajo,715
2023,Santa Cruz de Tenerife,20230101_38038_D11_S004,Directores/gerentes y profesionales/técnicos de nivel medio o alto,174
2023,Santa Cruz de Tenerife,20230101_38038_D11_S004,No consta,50
2023,Santa Cruz de Tenerife,20230101_38038_D11_S004,Ocupaciones elementales,129
2023,Santa Cruz de Tenerife,20230101_38038_D11_S004,Trabajadores cualificados y oficiales/operarios de nivel bajo,562
2023,Santa Cruz de Tenerife,20230101_38038_D11_S005,Directores/gerentes y profesionales/técnicos de nivel medio o alto,122
2023,Santa Cruz de Tenerife,20230101_38038_D11_S005,No consta,19
2023,Santa Cruz de Tenerife,20230101_38038_D11_S005,Ocupaciones elementales,61
2023,Santa Cruz de Tenerife,20230101_38038_D11_S005,Trabajadores cualificados y oficiales/operarios de nivel bajo,325
2023,Santa Cruz de Tenerife,20230101_38038_D11_S006,Directores/gerentes y profesionales/técnicos de nivel medio o alto,159
2023,Santa Cruz de Tenerife,20230101_38038_D11_S006,No consta,25
2023,Santa Cruz de Tenerife,20230101_38038_D11_S006,Ocupaciones elementales,142
2023,Santa Cruz de Tenerife,20230101_38038_D11_S006,Trabajadores cualificados y oficiales/operarios de nivel bajo,467
2023,Santa Cruz de Tenerife,20230101_38038_D11_S007,Directores/gerentes y profesionales/técnicos de nivel medio o alto,119
2023,Santa Cruz de Tenerife,20230101_38038_D11_S007,No consta,18
2023,Santa Cruz de Tenerife,20230101_38038_D11_S007,Ocupaciones elementales,81
2023,Santa Cruz de Tenerife,20230101_38038_D11_S007,Trabajadores cualificados y oficiales/operarios de nivel bajo,330
2023,Santa Cruz de Tenerife,20230101_38038_D11_S008,Directores/gerentes y profesionales/técnicos de nivel medio o alto,183
2023,Santa Cruz de Tenerife,20230101_38038_D11_S008,No consta,28
2023,Santa Cruz de Tenerife,20230101_38038_D11_S008,Ocupaciones elementales,59
2023,Santa Cruz de Tenerife,20230101_38038_D11_S008,Trabajadores cualificados y oficiales/operarios de nivel bajo,353
2023,Santa Cruz de Tenerife,20230101_38038_D11_S009,Directores/gerentes y profesionales/técnicos de nivel medio o alto,84
2023,Santa Cruz de Tenerife,20230101_38038_D11_S009,No consta,13
2023,Santa Cruz de Tenerife,20230101_38038_D11_S009,Ocupaciones elementales,92
2023,Santa Cruz de Tenerife,20230101_38038_D11_S009,Trabajadores cualificados y oficiales/operarios de nivel bajo,252
